id_trecho,br,trecho_km_inicial,trecho_km_final,trecho_densidade_acidentes,trecho_risco_total,trecho_severidade_media,tracado_tem_aclive,tracado_tem_cruzamento,tracado_tem_curva,tracado_tem_declive,tracado_tem_desvio_tempor_rio,tracado_tem_em_obras,tracado_tem_interse__o_de_vias,tracado_tem_ponte,tracado_tem_reta,tracado_tem_retorno_regulamentado,tracado_tem_rotat_ria,tracado_tem_t_nel,tracado_tem_viaduto,classificacao_acidente_com_vitimas_fatais,classificacao_acidente_com_vitimas_feridas,classificacao_acidente_sem_vitimas,prop_causa_atropelamento_pedestre,prop_causa_defeito_mecanico_veiculo,prop_causa_defeito_na_via,prop_causa_falta_de_atencao,prop_causa_ingestao_de_alcool,prop_causa_outras,prop_causa_velocidade_incompativel,prop_cond_ceu claro,prop_cond_chuva,prop_cond_granizo,prop_cond_neve,prop_cond_nublado,prop_cond_outros,prop_cond_vento forte,tipo_acidente_atropelamento de animal,tipo_acidente_atropelamento de pessoa,tipo_acidente_capotamento,tipo_acidente_colisão,tipo_acidente_colisão frontal,tipo_acidente_colisão lateral,tipo_acidente_colisão transversal,tipo_acidente_colisão traseira,tipo_acidente_danos eventuais,tipo_acidente_engavetamento,tipo_acidente_incêndio,tipo_acidente_outros,tipo_acidente_queda de ocupante de veículo,tipo_acidente_saída de pista,tipo_acidente_tombamento,prop_pista_Dupla,prop_pista_Múltipla,prop_pista_Simples,sentido_via_Crescente,sentido_via_Decrescente,sentido_via_Não Informado,fase_dia_Amanhecer,fase_dia_Anoitecer,fase_dia_Plena noite,fase_dia_Pleno dia,causa_relevante_radar,trecho_extensao_km,ponto_critico_km,distancia_radar_mais_proximo,tem_radar,reducao_pct_taxa_acidente
BR116_T13,116,5.2,5.3,6,2,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.09999999999999964,5.3,404.33,0,0.0
BR116_T130,116,83.3,83.3,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.3,326.33,0,0.0
BR116_T131,116,83.5,83.5,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.5,326.13,0,0.0
BR116_T132,116,84.0,84.1,2,0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.09999999999999432,84.1,325.53,0,0.0
BR116_T133,116,84.4,84.6,2,0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.19999999999998863,84.6,325.03,0,0.0
BR116_T134,116,84.8,85.0,13,0,2.4615384615384617,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.0,0.0,0.07692307692307693,0.5384615384615384,0.0,0.38461538461538464,0.0,0.7692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.9230769230769231,0.38461538461538464,0.6153846153846154,0.0,0.3076923076923077,0.0,0.38461538461538464,0.3076923076923077,0.0,0.20000000000000284,85.0,324.63,0,0.0
BR116_T135,116,85.3,85.6,7,1,2.857142857142857,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,1.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.29999999999999716,85.5,324.13,0,0.0
BR116_T136,116,85.8,86.1,7,2,3.4285714285714284,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.29999999999999716,86.1,323.53,0,0.0
BR116_T137,116,86.4,87.0,11,0,1.3636363636363635,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.5454545454545454,0.0,0.36363636363636365,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,1.0,0.7272727272727273,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.0,0.5999999999999943,86.8,322.83,0,0.0
BR116_T138,116,87.5,88.3,17,7,2.8823529411764706,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.11764705882352941,0.5294117647058824,0.35294117647058826,0.0,0.0,0.058823529411764705,0.23529411764705882,0.0,0.6470588235294118,0.058823529411764705,0.5882352941176471,0.058823529411764705,0.0,0.0,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.29411764705882354,0.058823529411764705,0.0,0.0,1.0,0.29411764705882354,0.7058823529411765,0.0,0.058823529411764705,0.0,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.7999999999999972,88.3,321.33,0,0.0
BR116_T139,116,88.8,89.0,10,0,2.7,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.0,0.0,0.1,0.2,0.0,0.7,0.0,0.6,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.5,0.5,0.0,0.1,0.0,0.4,0.5,0.0,0.20000000000000284,89.0,320.63,0,0.0
BR116_T14,116,5.5,5.5,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.5,404.13,0,0.0
BR116_T140,116,89.3,90.0,46,90,3.130434782608696,0.021739130434782608,0.0,0.8913043478260869,0.08695652173913043,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.10869565217391304,0.5652173913043478,0.32608695652173914,0.0,0.0,0.043478260869565216,0.1956521739130435,0.0,0.45652173913043476,0.30434782608695654,0.5217391304347826,0.15217391304347827,0.0,0.0,0.32608695652173914,0.0,0.0,0.0,0.0,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.1956521739130435,0.0,0.2608695652173913,0.2391304347826087,0.0,0.0,1.0,0.8695652173913043,0.13043478260869565,0.0,0.08695652173913043,0.0,0.41304347826086957,0.5,0.30434782608695654,0.7000000000000028,89.7,319.93,0,0.0
BR116_T141,116,90.4,91.3,15,7,4.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.06666666666666667,0.7333333333333333,0.2,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.6666666666666666,0.13333333333333333,0.6666666666666666,0.13333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.26666666666666666,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.2,0.8,0.13333333333333333,0.8999999999999915,90.8,318.83,0,0.0
BR116_T142,116,91.5,91.6,4,0,3.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.09999999999999432,91.5,318.13,0,0.0
BR116_T143,116,91.9,92.2,7,6,3.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.29999999999999716,91.9,317.73,0,0.0
BR116_T144,116,92.5,92.8,4,0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0,0.25,0.75,0.0,0.25,0.0,0.25,0.5,0.0,0.29999999999999716,92.6,317.03,0,0.0
BR116_T145,116,93.0,93.2,4,10,3.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.25,0.75,0.25,0.20000000000000284,93.0,316.63,0,0.0
BR116_T146,116,93.4,94.0,26,22,1.5769230769230769,0.0,0.0,0.8076923076923077,0.19230769230769232,0.0,0.038461538461538464,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.11538461538461539,0.46153846153846156,0.4230769230769231,0.0,0.0,0.038461538461538464,0.23076923076923078,0.0,0.5384615384615384,0.19230769230769232,0.38461538461538464,0.23076923076923078,0.0,0.0,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.11538461538461539,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.38461538461538464,0.2692307692307692,0.0,0.0,1.0,0.5769230769230769,0.4230769230769231,0.0,0.15384615384615385,0.038461538461538464,0.34615384615384615,0.46153846153846156,0.19230769230769232,0.5999999999999943,93.5,316.13,0,0.0
BR116_T147,116,94.2,94.6,26,18,1.1153846153846154,0.0,0.0,0.9230769230769231,0.038461538461538464,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.4230769230769231,0.0,0.0,0.0,0.15384615384615385,0.0,0.46153846153846156,0.38461538461538464,0.2692307692307692,0.4230769230769231,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.23076923076923078,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.038461538461538464,0.15384615384615385,0.0,0.34615384615384615,0.11538461538461539,0.0,0.0,1.0,0.15384615384615385,0.8461538461538461,0.0,0.038461538461538464,0.11538461538461539,0.34615384615384615,0.5,0.38461538461538464,0.3999999999999915,94.5,315.13,0,0.0
BR116_T148,116,94.8,95.1,12,3,0.8333333333333334,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.08333333333333333,0.25,0.0,0.0,0.0,1.0,0.16666666666666666,0.8333333333333334,0.0,0.08333333333333333,0.0,0.16666666666666666,0.75,0.16666666666666666,0.29999999999999716,95.0,314.63,0,0.0
BR116_T149,116,95.5,95.6,6,1,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.5,0.5,0.16666666666666666,0.09999999999999432,95.5,314.13,0,0.0
BR116_T15,116,5.7,6.8,50,14,1.62,0.04,0.08,0.42,0.04,0.0,0.0,0.08,0.0,0.36,0.0,0.0,0.0,0.0,0.1,0.5,0.4,0.0,0.0,0.0,0.18,0.0,0.68,0.14,0.46,0.04,0.0,0.0,0.44,0.06,0.0,0.0,0.02,0.04,0.04,0.06,0.1,0.02,0.1,0.0,0.0,0.0,0.1,0.0,0.22,0.3,0.06,0.06,0.88,0.42,0.58,0.0,0.12,0.04,0.46,0.38,0.14,1.0999999999999996,6.0,403.63,0,0.0
BR116_T150,116,95.8,96.8,40,17,2.2,0.025,0.0,0.825,0.075,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.125,0.6,0.275,0.0,0.025,0.075,0.225,0.0,0.475,0.2,0.425,0.2,0.0,0.0,0.3,0.075,0.0,0.0,0.05,0.0,0.0,0.025,0.075,0.0,0.025,0.0,0.0,0.025,0.15,0.0,0.35,0.3,0.0,0.025,0.975,0.75,0.25,0.0,0.05,0.0,0.475,0.475,0.2,1.0,96.0,313.63,0,0.0
BR116_T151,116,97.0,97.0,8,0,0.625,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.125,0.0,0.0,0.0,0.875,0.0,0.25,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.25,0.25,0.0,0.0,1.0,0.875,0.125,0.0,0.25,0.0,0.5,0.25,0.0,0.0,97.0,312.63,0,0.0
BR116_T152,116,97.2,97.8,25,21,3.16,0.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.12,0.6,0.28,0.0,0.04,0.04,0.08,0.08,0.56,0.2,0.64,0.28,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.12,0.08,0.04,0.04,0.0,0.04,0.0,0.0,0.08,0.04,0.0,0.24,0.32,0.0,0.0,1.0,0.8,0.2,0.0,0.04,0.0,0.28,0.68,0.2,0.5999999999999943,97.4,312.23,0,0.0
BR116_T153,116,98.0,98.3,15,2,1.8666666666666667,0.06666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.4,0.5333333333333333,0.0,0.0,0.06666666666666667,0.3333333333333333,0.0,0.5333333333333333,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.0,0.0,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.2,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.2,0.13333333333333333,0.0,0.0,1.0,0.7333333333333333,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.2,0.5333333333333333,0.06666666666666667,0.29999999999999716,98.0,311.63,0,0.0
BR116_T154,116,98.7,99.2,23,1,2.260869565217391,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.08695652173913043,0.6521739130434783,0.2608695652173913,0.0,0.0,0.0,0.17391304347826086,0.0,0.782608695652174,0.043478260869565216,0.5652173913043478,0.13043478260869565,0.0,0.0,0.21739130434782608,0.08695652173913043,0.0,0.0,0.0,0.08695652173913043,0.13043478260869565,0.0,0.17391304347826086,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.21739130434782608,0.0,0.0,1.0,0.6956521739130435,0.30434782608695654,0.0,0.0,0.043478260869565216,0.2608695652173913,0.6956521739130435,0.043478260869565216,0.5,99.2,310.43,0,0.0
BR116_T155,116,99.5,99.5,7,9,3.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.0,99.5,310.13,0,0.0
BR116_T156,116,99.7,100.0,8,1,1.625,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.375,0.5,0.0,0.0,0.0,0.25,0.0,0.625,0.125,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.375,0.625,0.125,0.29999999999999716,99.7,309.93,0,0.0
BR116_T157,116,100.2,100.3,2,0,4.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.09999999999999432,100.2,309.43,0,0.0
BR116_T158,116,100.5,101.2,16,0,1.625,0.0625,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0625,0.375,0.5625,0.0,0.0,0.125,0.25,0.0625,0.4375,0.125,0.75,0.0625,0.0,0.0,0.125,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.5,0.1875,0.0,0.0,1.0,0.4375,0.5625,0.0,0.0625,0.0,0.5,0.4375,0.125,0.7000000000000028,100.6,309.03,0,0.0
BR116_T159,116,101.4,101.7,9,1,1.2222222222222223,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.29999999999999716,101.4,308.23,0,0.0
BR116_T16,116,7.0,7.1,10,7,1.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.3,0.0,0.5,0.2,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,1.0,0.7,0.3,0.0,0.0,0.0,0.2,0.8,0.2,0.09999999999999964,7.0,402.63,0,0.0
BR116_T160,116,101.9,102.0,5,0,2.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.8,0.6,0.4,0.0,0.2,0.0,0.2,0.6,0.0,0.09999999999999432,101.9,307.73,0,0.0
BR116_T161,116,102.3,102.8,13,5,2.1538461538461537,0.0,0.0,0.5384615384615384,0.07692307692307693,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.07692307692307693,0.6153846153846154,0.3076923076923077,0.0,0.0,0.0,0.07692307692307693,0.0,0.6923076923076923,0.23076923076923078,0.5384615384615384,0.15384615384615385,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,1.0,0.7692307692307693,0.23076923076923078,0.0,0.0,0.0,0.23076923076923078,0.7692307692307693,0.23076923076923078,0.5,102.5,307.13,0,0.0
BR116_T162,116,103.0,103.8,32,11,1.65625,0.03125,0.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0625,0.46875,0.46875,0.0,0.0,0.03125,0.125,0.0,0.5625,0.28125,0.34375,0.375,0.0,0.0,0.25,0.03125,0.0,0.0,0.0,0.125,0.21875,0.03125,0.1875,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.21875,0.09375,0.0,0.0,1.0,0.375,0.625,0.0,0.0625,0.03125,0.4375,0.46875,0.28125,0.7999999999999972,103.2,306.43,0,0.0
BR116_T163,116,104.0,104.0,4,1,0.75,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,104.0,305.63,0,0.0
BR116_T164,116,104.3,104.3,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.3,305.33,0,0.0
BR116_T165,116,104.5,104.8,18,9,1.4444444444444444,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.7222222222222222,0.16666666666666666,0.0,0.0,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.7222222222222222,0.05555555555555555,0.0,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.3333333333333333,0.0,0.0,1.0,0.7777777777777778,0.2222222222222222,0.0,0.05555555555555555,0.0,0.3333333333333333,0.6111111111111112,0.2777777777777778,0.29999999999999716,104.7,304.93,0,0.0
